ground_truth_organizational_structure,prediction_organizational_structure,rounded_prediction_organizational_structure,ground_truth_coherence,prediction_coherence,rounded_prediction_coherence,ground_truth_essay_length,prediction_essay_length,rounded_prediction_essay_length,ground_truth_grammatical_accuracy,prediction_grammatical_accuracy,rounded_prediction_grammatical_accuracy,ground_truth_grammatical_diversity,prediction_grammatical_diversity,rounded_prediction_grammatical_diversity,ground_truth_lexical_accuracy,prediction_lexical_accuracy,rounded_prediction_lexical_accuracy,ground_truth_lexical_diversity,prediction_lexical_diversity,rounded_prediction_lexical_diversity,ground_truth_punctuation_accuracy,prediction_punctuation_accuracy,rounded_prediction_punctuation_accuracy,ground_truth_argument_clarity,prediction_argument_clarity,rounded_prediction_argument_clarity,ground_truth_justifying_persuasiveness,prediction_justifying_persuasiveness,rounded_prediction_justifying_persuasiveness
3.0,3.5292969,3.5,3.5,3.5742188,3.5,3.0,4.109375,4.0,3.0,3.125,3.0,2.0,3.3359375,3.5,2.0,3.3105469,3.5,3.0,3.109375,3.0,3.0,3.5546875,3.5,3.5,3.8417969,4.0,3.0,3.4570312,3.5
3.5,3.5546875,3.5,3.0,3.5195312,3.5,3.5,4.0976562,4.0,2.0,3.0449219,3.0,3.0,3.2050781,3.0,3.0,3.2382812,3.0,3.0,3.03125,3.0,3.5,3.4082031,3.5,3.5,3.8300781,4.0,3.0,3.4003906,3.5
3.5,3.7890625,4.0,4.0,3.90625,4.0,4.0,4.484375,4.5,3.5,3.5664062,3.5,2.5,3.7207031,3.5,2.5,3.78125,4.0,3.0,3.3789062,3.5,4.0,3.8945312,4.0,4.0,3.8945312,4.0,3.5,3.7070312,3.5
2.5,3.5488281,3.5,2.5,3.7050781,3.5,3.0,4.296875,4.5,3.0,3.4003906,3.5,3.0,3.7480469,3.5,3.0,3.7910156,4.0,3.0,3.328125,3.5,3.5,3.9355469,4.0,3.5,3.8613281,4.0,3.5,3.6621094,3.5
3.0,3.6484375,3.5,3.0,3.7773438,4.0,4.0,4.3203125,4.5,3.5,3.3105469,3.5,3.5,3.46875,3.5,3.5,3.5019531,3.5,4.0,3.3007812,3.5,3.5,3.7578125,4.0,3.0,3.8535156,4.0,3.5,3.6523438,3.5
3.0,2.7695312,3.0,3.0,2.90625,3.0,3.0,3.4980469,3.5,3.0,2.5488281,2.5,3.5,2.7734375,3.0,3.5,2.7929688,3.0,2.5,2.5898438,2.5,3.5,2.9082031,3.0,3.5,3.2441406,3.0,3.0,2.9042969,3.0
4.0,4.2265625,4.0,3.5,4.2617188,4.5,4.0,4.9960938,5.0,3.0,4.1367188,4.0,3.0,4.3671875,4.5,3.0,4.3984375,4.5,3.5,3.8867188,4.0,4.0,4.359375,4.5,3.5,4.1640625,4.0,3.5,4.1328125,4.0
3.5,3.5957031,3.5,3.0,3.6210938,3.5,4.0,4.2148438,4.0,3.0,3.2011719,3.0,3.5,3.4882812,3.5,3.5,3.5195312,3.5,3.0,3.2089844,3.0,3.5,3.5996094,3.5,3.5,3.8632812,4.0,3.5,3.546875,3.5
2.5,3.1503906,3.0,3.0,3.1992188,3.0,3.0,3.7578125,4.0,2.5,2.7617188,3.0,2.0,2.921875,3.0,2.0,2.9375,3.0,2.5,2.7675781,3.0,2.5,3.171875,3.0,3.0,3.4960938,3.5,3.0,3.1132812,3.0
3.0,3.8867188,4.0,4.0,3.9980469,4.0,4.5,4.6328125,4.5,4.0,3.8339844,4.0,3.5,4.0703125,4.0,3.5,4.1289062,4.0,3.0,3.5566406,3.5,4.0,4.2460938,4.0,3.5,3.9375,4.0,4.0,3.8398438,4.0
4.0,4.078125,4.0,4.0,4.1367188,4.0,4.5,4.8359375,5.0,4.0,4.0117188,4.0,4.0,4.3085938,4.5,4.0,4.3476562,4.5,4.0,3.7148438,3.5,4.0,4.4335938,4.5,3.5,4.0898438,4.0,3.5,3.9960938,4.0
3.0,3.2441406,3.0,3.0,3.296875,3.5,3.5,3.7988281,4.0,3.0,2.7792969,3.0,3.0,2.8613281,3.0,3.0,2.9589844,3.0,3.0,2.8613281,3.0,3.5,3.1894531,3.0,3.5,3.5527344,3.5,3.0,3.1425781,3.0
3.0,3.3359375,3.5,3.0,3.328125,3.5,4.0,3.9335938,4.0,3.5,2.8574219,3.0,3.0,3.0917969,3.0,3.0,3.1992188,3.0,2.5,2.8964844,3.0,4.0,3.2929688,3.5,3.5,3.6894531,3.5,3.0,3.2539062,3.5
3.0,2.90625,3.0,3.0,3.1191406,3.0,3.0,3.3144531,3.5,3.0,2.8457031,3.0,2.0,3.0449219,3.0,2.0,3.0839844,3.0,3.0,2.7753906,3.0,3.0,3.15625,3.0,3.0,3.2109375,3.0,3.0,2.8925781,3.0
3.5,3.4804688,3.5,3.5,3.484375,3.5,3.5,3.9609375,4.0,3.5,3.0917969,3.0,3.0,3.3203125,3.5,3.0,3.3496094,3.5,3.0,3.0429688,3.0,3.5,3.484375,3.5,3.5,3.6933594,3.5,3.0,3.3007812,3.5
3.0,3.8808594,4.0,4.0,4.0195312,4.0,4.0,4.5390625,4.5,4.0,3.8398438,4.0,4.0,4.1054688,4.0,4.0,4.1328125,4.0,3.0,3.6347656,3.5,4.0,4.1914062,4.0,4.0,3.9257812,4.0,3.5,3.828125,4.0
3.5,3.5722656,3.5,3.0,3.5585938,3.5,3.0,4.0507812,4.0,2.5,3.1835938,3.0,3.0,3.4238281,3.5,3.0,3.46875,3.5,3.0,3.1035156,3.0,3.0,3.5625,3.5,4.0,3.7441406,3.5,3.0,3.4140625,3.5
4.0,3.3945312,3.5,4.0,3.5410156,3.5,4.5,3.9023438,4.0,4.0,3.0878906,3.0,4.0,3.4121094,3.5,4.0,3.4316406,3.5,3.0,3.1171875,3.0,4.0,3.59375,3.5,3.0,3.4980469,3.5,4.0,3.3769531,3.5
3.5,3.3476562,3.5,3.5,3.4746094,3.5,4.5,3.8925781,4.0,3.5,3.1367188,3.0,2.5,3.3613281,3.5,2.5,3.4179688,3.5,3.0,2.9941406,3.0,3.5,3.4511719,3.5,3.5,3.7304688,3.5,3.0,3.3125,3.5
4.0,3.2597656,3.5,3.5,3.4589844,3.5,3.5,3.8320312,4.0,3.5,3.1777344,3.0,3.0,3.5253906,3.5,3.0,3.6132812,3.5,3.0,3.1074219,3.0,3.5,3.6015625,3.5,3.0,3.546875,3.5,3.0,3.2714844,3.5
2.5,3.5527344,3.5,3.0,3.6757812,3.5,3.5,4.0820312,4.0,2.0,3.203125,3.0,3.0,3.5410156,3.5,3.0,3.5664062,3.5,2.5,3.1308594,3.0,3.0,3.5625,3.5,3.0,3.8144531,4.0,3.0,3.3476562,3.5
2.5,3.2402344,3.0,3.0,3.5117188,3.5,2.5,3.875,4.0,2.5,3.2011719,3.0,3.0,3.5253906,3.5,3.0,3.6074219,3.5,3.0,3.0996094,3.0,3.0,3.6386719,3.5,3.0,3.5136719,3.5,3.0,3.2988281,3.5
3.5,3.2363281,3.0,3.0,3.4003906,3.5,3.5,3.7382812,3.5,3.5,2.9277344,3.0,3.0,3.328125,3.5,3.0,3.3066406,3.5,3.0,2.9804688,3.0,3.5,3.2558594,3.5,2.0,3.4609375,3.5,2.0,3.1992188,3.0
3.0,3.2148438,3.0,3.0,3.3613281,3.5,4.0,3.7246094,3.5,3.0,2.8417969,3.0,3.5,3.0820312,3.0,3.5,3.0136719,3.0,3.0,2.9296875,3.0,3.0,3.2070312,3.0,3.0,3.53125,3.5,3.0,3.1933594,3.0
3.5,3.5800781,3.5,3.5,3.7753906,4.0,4.0,4.1445312,4.0,3.5,3.5117188,3.5,3.0,3.6972656,3.5,3.0,3.6542969,3.5,3.0,3.2597656,3.5,3.5,3.6796875,3.5,3.5,3.7382812,3.5,3.0,3.4667969,3.5
3.5,4.2109375,4.0,4.0,4.2734375,4.5,4.5,4.7929688,5.0,4.0,4.1210938,4.0,4.0,4.3007812,4.5,4.0,4.3242188,4.5,3.0,3.8300781,4.0,4.0,4.3125,4.5,3.0,4.1367188,4.0,4.0,4.0195312,4.0
4.0,4.5742188,4.5,4.0,4.6015625,4.5,3.5,5.1796875,5.0,5.0,4.5898438,4.5,4.0,4.7851562,5.0,4.0,4.84375,5.0,4.0,4.1875,4.0,4.5,4.53125,4.5,5.0,4.2148438,4.0,4.0,4.2460938,4.0
3.0,3.4863281,3.5,4.0,3.6074219,3.5,4.0,3.9199219,4.0,3.0,3.3789062,3.5,4.0,3.5175781,3.5,4.0,3.5683594,3.5,3.0,3.3378906,3.5,4.0,3.5898438,3.5,4.0,3.6132812,3.5,3.0,3.3339844,3.5
3.5,3.3886719,3.5,3.0,3.5507812,3.5,3.5,3.9589844,4.0,3.0,3.21875,3.0,3.0,3.3339844,3.5,3.0,3.3925781,3.5,2.5,3.0253906,3.0,2.0,3.4101562,3.5,3.5,3.6152344,3.5,3.0,3.25,3.0
3.0,3.0585938,3.0,3.5,3.1503906,3.0,4.0,3.4804688,3.5,3.0,2.7011719,2.5,3.0,2.9570312,3.0,3.0,2.9921875,3.0,3.0,2.7089844,2.5,3.0,2.9609375,3.0,3.0,3.3789062,3.5,3.0,2.8964844,3.0
3.0,3.1738281,3.0,3.0,3.2285156,3.0,2.5,3.7109375,3.5,2.5,2.7226562,2.5,2.5,2.9609375,3.0,2.5,2.9941406,3.0,3.0,2.7871094,3.0,3.5,3.0390625,3.0,3.5,3.5292969,3.5,2.5,3.0488281,3.0
4.0,4.4414062,4.5,4.0,4.359375,4.5,4.0,4.9453125,5.0,3.0,4.40625,4.5,4.0,4.625,4.5,4.0,4.6757812,4.5,4.0,3.9941406,4.0,4.5,4.40625,4.5,3.5,4.1875,4.0,3.0,4.0703125,4.0
4.0,3.8183594,4.0,4.0,3.8125,4.0,4.0,4.3359375,4.5,3.5,3.4824219,3.5,3.5,3.6953125,3.5,3.5,3.7460938,3.5,3.0,3.3496094,3.5,3.5,3.71875,3.5,4.0,4.0273438,4.0,3.5,3.5859375,3.5
4.0,4.1875,4.0,4.0,4.2265625,4.0,4.0,4.78125,5.0,4.0,4.140625,4.0,4.0,4.3164062,4.5,4.0,4.359375,4.5,3.0,3.703125,3.5,4.0,4.1992188,4.0,4.0,4.1015625,4.0,4.0,3.8730469,4.0
3.0,4.09375,4.0,3.0,4.1328125,4.0,4.0,4.6835938,4.5,3.0,3.9902344,4.0,3.5,4.1054688,4.0,3.5,4.2539062,4.5,3.0,3.6914062,3.5,2.0,4.1835938,4.0,3.5,4.1171875,4.0,3.0,3.8632812,4.0
3.0,4.25,4.0,4.0,4.2148438,4.0,3.5,4.75,5.0,4.0,4.0742188,4.0,3.0,4.2421875,4.0,3.0,4.3007812,4.5,4.0,3.78125,4.0,4.0,4.2109375,4.0,4.5,4.0664062,4.0,3.0,3.8925781,4.0
4.0,3.3671875,3.5,3.5,3.40625,3.5,3.5,3.7773438,4.0,3.0,3.0664062,3.0,3.0,3.2539062,3.5,3.0,3.2421875,3.0,3.0,2.9726562,3.0,3.0,3.2070312,3.0,4.0,3.5585938,3.5,3.5,3.1542969,3.0
4.0,3.9257812,4.0,4.0,3.9003906,4.0,4.0,4.375,4.5,4.0,3.6601562,3.5,4.0,3.8320312,4.0,4.0,3.875,4.0,4.0,3.4296875,3.5,3.5,3.9160156,4.0,3.5,3.9042969,4.0,3.5,3.5976562,3.5
2.5,3.5097656,3.5,3.0,3.7089844,3.5,4.0,4.0546875,4.0,3.0,3.3769531,3.5,3.0,3.6875,3.5,3.0,3.5625,3.5,4.0,3.2324219,3.0,3.5,3.6445312,3.5,3.5,3.7207031,3.5,3.0,3.3671875,3.5
3.0,3.1210938,3.0,2.5,3.1367188,3.0,3.0,3.6308594,3.5,2.5,2.6855469,2.5,3.0,2.9414062,3.0,3.0,3.0097656,3.0,2.5,2.7363281,2.5,2.5,3.0214844,3.0,3.5,3.5566406,3.5,2.5,3.0507812,3.0
3.0,2.7148438,2.5,3.0,2.796875,3.0,2.5,3.2949219,3.5,2.5,2.4121094,2.5,2.0,2.5195312,2.5,2.0,2.578125,2.5,2.0,2.4726562,2.5,2.5,2.6152344,2.5,3.0,3.1113281,3.0,2.5,2.75,3.0
5.0,4.4921875,4.5,4.5,4.5507812,4.5,4.0,5.1132812,5.0,5.0,4.6992188,4.5,5.0,4.9414062,5.0,5.0,4.8984375,5.0,4.5,4.1953125,4.0,5.0,4.5117188,4.5,4.5,4.1445312,4.0,4.0,4.1757812,4.0
4.0,4.3125,4.5,3.5,4.3164062,4.5,3.5,4.7851562,5.0,3.5,4.2851562,4.5,3.0,4.421875,4.5,3.0,4.46875,4.5,4.0,3.8945312,4.0,3.5,4.3398438,4.5,3.5,4.0898438,4.0,3.0,3.9589844,4.0
3.0,3.6269531,3.5,4.0,3.6875,3.5,3.0,4.015625,4.0,3.0,3.4257812,3.5,3.0,3.5058594,3.5,3.0,3.546875,3.5,3.0,3.1777344,3.0,3.0,3.578125,3.5,3.0,3.765625,4.0,3.0,3.3867188,3.5
4.0,4.0117188,4.0,4.0,4.1445312,4.0,5.0,4.5351562,4.5,4.0,4.0976562,4.0,3.5,4.1914062,4.0,3.5,4.171875,4.0,4.0,3.7285156,3.5,4.0,4.203125,4.0,4.0,3.8710938,4.0,3.5,3.7597656,4.0
3.0,4.0703125,4.0,3.0,4.1289062,4.0,3.0,4.609375,4.5,3.0,4.0507812,4.0,3.0,4.2773438,4.5,3.0,4.2695312,4.5,3.0,3.7246094,3.5,3.0,4.1484375,4.0,3.5,3.9960938,4.0,3.5,3.796875,4.0
3.5,2.9726562,3.0,3.5,3.0722656,3.0,4.0,3.5078125,3.5,2.5,2.6054688,2.5,3.0,2.8046875,3.0,3.0,2.9042969,3.0,2.0,2.671875,2.5,3.0,2.8652344,3.0,3.0,3.4023438,3.5,3.0,2.9453125,3.0
4.5,4.2070312,4.0,4.5,4.2851562,4.5,4.5,4.7539062,5.0,4.5,4.2539062,4.5,4.5,4.3007812,4.5,4.5,4.34375,4.5,3.0,3.9238281,4.0,4.0,4.2382812,4.0,3.5,3.9765625,4.0,4.0,4.0039062,4.0
4.0,4.4414062,4.5,4.5,4.5117188,4.5,4.0,5.0429688,5.0,4.5,4.4921875,4.5,4.0,4.6835938,4.5,4.0,4.7070312,4.5,4.0,4.0625,4.0,4.5,4.5,4.5,4.0,4.109375,4.0,3.0,4.1796875,4.0
3.0,3.5996094,3.5,4.0,3.7265625,3.5,3.5,4.1210938,4.0,3.0,3.3378906,3.5,4.0,3.640625,3.5,4.0,3.6308594,3.5,3.0,3.2519531,3.5,4.0,3.484375,3.5,3.5,3.84375,4.0,3.0,3.4453125,3.5
3.5,4.2421875,4.0,4.0,4.3671875,4.5,2.0,4.8320312,5.0,4.0,4.2695312,4.5,4.0,4.4648438,4.5,4.0,4.4726562,4.5,3.0,3.9023438,4.0,4.0,4.390625,4.5,3.0,4.109375,4.0,3.0,4.0507812,4.0
3.0,2.6347656,2.5,4.0,2.7832031,3.0,2.5,2.8457031,3.0,3.5,2.4648438,2.5,4.0,2.5859375,2.5,4.0,2.6894531,2.5,3.5,2.359375,2.5,3.5,2.84375,3.0,2.5,2.8105469,3.0,3.0,2.4921875,2.5
5.0,4.5195312,4.5,5.0,4.5820312,4.5,5.0,5.1640625,5.0,4.0,4.5546875,4.5,5.0,4.8359375,5.0,5.0,4.9101562,5.0,4.0,4.2226562,4.0,4.5,4.5898438,4.5,3.5,4.1640625,4.0,4.0,4.375,4.5
2.5,2.5019531,2.5,2.0,2.6113281,2.5,3.0,3.0078125,3.0,2.0,2.2089844,2.0,2.0,2.4902344,2.5,2.0,2.5234375,2.5,2.5,2.3730469,2.5,2.0,2.5253906,2.5,2.5,2.9511719,3.0,2.0,2.6425781,2.5
3.5,3.8476562,4.0,4.0,3.9628906,4.0,4.0,4.3945312,4.5,4.0,3.6972656,3.5,4.0,3.9628906,4.0,4.0,3.9628906,4.0,3.5,3.5019531,3.5,3.5,3.921875,4.0,4.0,3.9003906,4.0,3.5,3.7480469,3.5
3.0,3.5996094,3.5,3.0,3.5917969,3.5,3.5,3.984375,4.0,3.0,3.0898438,3.0,3.0,3.3847656,3.5,3.0,3.3789062,3.5,3.0,3.0546875,3.0,3.0,3.4667969,3.5,3.0,3.78125,4.0,3.0,3.4140625,3.5
3.0,4.0351562,4.0,3.0,4.0273438,4.0,3.0,4.6015625,4.5,3.0,3.7167969,3.5,4.0,3.9570312,4.0,4.0,3.9824219,4.0,4.0,3.6074219,3.5,4.0,3.9863281,4.0,3.5,4.0039062,4.0,3.0,3.8632812,4.0
2.5,3.7675781,4.0,4.0,3.9257812,4.0,4.0,4.171875,4.0,3.5,3.6386719,3.5,4.0,3.8710938,4.0,4.0,3.8945312,4.0,3.0,3.4023438,3.5,3.5,3.8945312,4.0,3.0,3.7402344,3.5,3.0,3.5722656,3.5
3.0,2.9960938,3.0,2.0,3.0058594,3.0,3.0,3.5292969,3.5,2.0,2.4550781,2.5,3.0,2.7246094,2.5,3.0,2.7734375,3.0,2.0,2.6367188,2.5,2.5,2.8496094,3.0,3.0,3.3945312,3.5,2.5,3.0214844,3.0
3.0,3.9628906,4.0,2.5,4.0429688,4.0,3.0,4.4960938,4.5,3.0,3.6757812,3.5,3.0,4.0234375,4.0,3.0,4.0351562,4.0,3.0,3.5058594,3.5,3.0,3.8886719,4.0,3.0,3.9882812,4.0,2.5,3.7421875,3.5
4.0,3.6660156,3.5,4.0,3.7285156,3.5,4.0,4.2695312,4.5,4.0,3.4980469,3.5,3.5,3.8242188,4.0,3.5,3.7910156,4.0,3.0,3.3710938,3.5,3.5,3.8066406,4.0,3.5,3.9199219,4.0,3.5,3.6582031,3.5
3.0,3.3339844,3.5,3.0,3.5175781,3.5,3.5,3.8417969,4.0,3.0,3.0761719,3.0,3.0,3.2734375,3.5,3.0,3.34375,3.5,2.5,3.0449219,3.0,3.0,3.4609375,3.5,3.0,3.5742188,3.5,3.0,3.2460938,3.0
2.5,3.296875,3.5,3.5,3.2207031,3.0,3.0,3.7148438,3.5,2.5,2.7285156,2.5,3.0,2.9589844,3.0,3.0,2.9101562,3.0,2.5,2.7773438,3.0,2.5,3.0019531,3.0,3.5,3.5058594,3.5,3.0,3.109375,3.0
4.5,4.4179688,4.5,4.0,4.5,4.5,4.5,4.96875,5.0,4.0,4.2421875,4.0,4.0,4.53125,4.5,4.0,4.59375,4.5,4.0,4.078125,4.0,4.0,4.4648438,4.5,4.0,4.1328125,4.0,4.0,4.1523438,4.0
4.0,4.6015625,4.5,4.0,4.6132812,4.5,4.5,5.1796875,5.0,4.5,4.53125,4.5,4.5,4.90625,5.0,4.5,4.9765625,5.0,4.0,4.1992188,4.0,5.0,4.5742188,4.5,4.0,4.1796875,4.0,4.0,4.3867188,4.5
3.0,3.25,3.0,2.5,3.3359375,3.5,3.5,3.8164062,4.0,2.0,2.8203125,3.0,3.0,3.1972656,3.0,3.0,3.1855469,3.0,3.0,2.9257812,3.0,3.0,3.2109375,3.0,3.5,3.6074219,3.5,3.5,3.2109375,3.0
3.5,3.015625,3.0,3.0,3.0605469,3.0,2.5,3.5546875,3.5,2.0,2.546875,2.5,2.5,2.8925781,3.0,2.5,2.9160156,3.0,3.0,2.7128906,2.5,3.0,2.9785156,3.0,3.0,3.4003906,3.5,2.5,3.0195312,3.0
4.0,3.7773438,4.0,4.0,3.9746094,4.0,3.5,4.3320312,4.5,3.0,3.6582031,3.5,3.0,4.0703125,4.0,3.0,3.9882812,4.0,3.0,3.5234375,3.5,3.0,3.9082031,4.0,3.5,3.8652344,4.0,3.0,3.6914062,3.5
3.0,3.6953125,3.5,3.5,3.8457031,4.0,4.5,4.234375,4.0,3.0,3.4003906,3.5,3.5,3.6386719,3.5,3.5,3.609375,3.5,3.0,3.4042969,3.5,3.0,3.6074219,3.5,3.5,3.8925781,4.0,3.5,3.6367188,3.5
3.0,4.03125,4.0,4.0,4.0820312,4.0,4.0,4.5195312,4.5,4.0,3.8789062,4.0,4.0,4.171875,4.0,4.0,4.1367188,4.0,3.5,3.6503906,3.5,4.0,4.0976562,4.0,3.5,4.0195312,4.0,4.5,3.8046875,4.0
4.0,4.1601562,4.0,4.0,4.28125,4.5,4.5,4.7539062,5.0,4.0,4.0976562,4.0,4.0,4.3085938,4.5,4.0,4.3554688,4.5,4.0,3.8671875,4.0,4.0,4.2695312,4.5,4.5,4.0898438,4.0,4.5,4.03125,4.0
4.0,4.1875,4.0,4.0,4.2148438,4.0,3.5,4.828125,5.0,3.0,4.0625,4.0,4.0,4.3320312,4.5,4.0,4.3203125,4.5,3.5,3.8164062,4.0,4.0,4.2226562,4.0,4.5,4.1523438,4.0,4.0,4.0195312,4.0
3.0,3.203125,3.0,3.0,3.203125,3.0,4.0,3.8515625,4.0,2.0,2.8476562,3.0,3.0,3.1210938,3.0,3.0,3.1347656,3.0,3.0,2.8730469,3.0,2.5,3.3183594,3.5,4.0,3.59375,3.5,3.0,3.1875,3.0
3.5,4.28125,4.5,4.0,4.34375,4.5,4.5,4.9335938,5.0,4.0,4.171875,4.0,4.0,4.5117188,4.5,4.0,4.546875,4.5,3.0,3.9121094,4.0,4.0,4.3789062,4.5,3.0,4.2226562,4.0,3.5,4.1328125,4.0
3.0,3.6796875,3.5,3.0,3.7753906,4.0,3.5,4.2734375,4.5,3.0,3.3691406,3.5,2.5,3.7265625,3.5,2.5,3.7207031,3.5,2.5,3.3417969,3.5,2.5,3.6738281,3.5,4.0,3.9140625,4.0,3.0,3.6015625,3.5
4.0,4.2148438,4.0,4.0,4.2734375,4.5,4.5,4.7460938,4.5,4.0,3.9648438,4.0,4.0,4.2734375,4.5,4.0,4.2148438,4.0,3.5,3.6914062,3.5,4.0,4.0859375,4.0,3.5,4.1445312,4.0,4.0,3.96875,4.0
2.5,2.8535156,3.0,3.0,3.0117188,3.0,3.0,3.3144531,3.5,3.0,2.53125,2.5,3.5,2.7597656,3.0,3.5,2.8222656,3.0,3.0,2.6230469,2.5,3.5,2.8710938,3.0,3.0,3.2421875,3.0,3.5,2.8964844,3.0
4.0,4.4140625,4.5,4.0,4.4882812,4.5,5.0,5.015625,5.0,3.5,4.3085938,4.5,4.0,4.6601562,4.5,4.0,4.671875,4.5,3.0,4.015625,4.0,4.0,4.421875,4.5,3.5,4.2304688,4.0,3.5,4.1835938,4.0
3.0,3.3203125,3.5,3.5,3.4648438,3.5,4.0,3.8886719,4.0,3.0,3.2539062,3.5,3.0,3.5292969,3.5,3.0,3.5566406,3.5,3.0,3.0976562,3.0,3.5,3.5332031,3.5,4.0,3.6621094,3.5,3.0,3.3261719,3.5
3.5,3.9101562,4.0,3.5,4.1015625,4.0,3.5,4.5,4.5,3.0,3.9550781,4.0,4.0,4.28125,4.5,4.0,4.28125,4.5,3.0,3.6875,3.5,4.0,4.1914062,4.0,3.0,3.9023438,4.0,3.5,3.8730469,4.0
3.5,3.4277344,3.5,3.0,3.6210938,3.5,3.5,3.9707031,4.0,3.0,3.3789062,3.5,3.5,3.7070312,3.5,3.5,3.7167969,3.5,3.0,3.234375,3.0,3.5,3.6816406,3.5,4.0,3.7207031,3.5,3.5,3.4511719,3.5
3.5,2.5644531,2.5,3.0,2.6621094,2.5,3.0,3.078125,3.0,2.0,2.2265625,2.0,2.0,2.46875,2.5,2.0,2.4921875,2.5,3.0,2.359375,2.5,2.0,2.5332031,2.5,3.5,2.9277344,3.0,3.5,2.6289062,2.5
3.0,3.1210938,3.0,3.5,3.34375,3.5,3.0,3.6777344,3.5,2.5,2.9238281,3.0,3.0,3.1621094,3.0,3.0,3.234375,3.0,3.0,2.9023438,3.0,2.5,3.2832031,3.5,3.5,3.53125,3.5,3.0,3.2070312,3.0
3.0,3.8515625,4.0,3.0,4.03125,4.0,3.5,4.4492188,4.5,3.0,3.9394531,4.0,3.0,4.2617188,4.5,3.0,4.3046875,4.5,3.0,3.6503906,3.5,3.5,4.1953125,4.0,2.5,3.9628906,4.0,3.0,3.8085938,4.0
3.5,2.7578125,3.0,2.5,3.0878906,3.0,3.0,3.2636719,3.5,3.0,2.8007812,3.0,3.0,3.1757812,3.0,3.0,3.1601562,3.0,3.0,2.6660156,2.5,3.5,3.1386719,3.0,2.0,3.1347656,3.0,2.0,2.8691406,3.0
3.0,3.3476562,3.5,3.0,3.4492188,3.5,4.0,3.8027344,4.0,3.0,2.9824219,3.0,3.5,3.2070312,3.0,3.5,3.2363281,3.0,3.0,2.9726562,3.0,3.5,3.2421875,3.0,3.5,3.5351562,3.5,3.0,3.2050781,3.0
4.0,3.5429688,3.5,3.5,3.6269531,3.5,3.5,4.1757812,4.0,3.0,3.1777344,3.0,3.5,3.4414062,3.5,3.5,3.4238281,3.5,3.0,3.2011719,3.0,3.5,3.5722656,3.5,4.0,3.7636719,4.0,4.0,3.4101562,3.5
2.5,3.5585938,3.5,3.0,3.6757812,3.5,3.5,4.1054688,4.0,2.5,3.4570312,3.5,3.0,3.7539062,4.0,3.0,3.7226562,3.5,3.0,3.2910156,3.5,3.5,3.7714844,4.0,3.0,3.8164062,4.0,3.0,3.4960938,3.5
3.0,3.3496094,3.5,3.0,3.4746094,3.5,3.5,3.9785156,4.0,2.5,3.1171875,3.0,3.5,3.4296875,3.5,3.5,3.4257812,3.5,3.0,3.0761719,3.0,3.0,3.3613281,3.5,4.0,3.671875,3.5,3.0,3.4042969,3.5
3.0,3.140625,3.0,3.0,3.2675781,3.5,3.5,3.5488281,3.5,3.0,2.9375,3.0,3.0,3.0976562,3.0,3.0,3.1582031,3.0,3.0,2.9179688,3.0,3.5,3.3203125,3.5,3.0,3.5625,3.5,3.5,3.1757812,3.0
2.0,3.6191406,3.5,3.5,3.7011719,3.5,3.5,4.1953125,4.0,3.0,3.3691406,3.5,3.5,3.65625,3.5,3.5,3.6171875,3.5,3.0,3.359375,3.5,3.5,3.6894531,3.5,3.5,3.7949219,4.0,3.5,3.6230469,3.5
3.0,3.6738281,3.5,3.0,3.71875,3.5,4.0,4.171875,4.0,3.0,3.2363281,3.0,3.0,3.5292969,3.5,3.0,3.5410156,3.5,3.0,3.2792969,3.5,2.5,3.6367188,3.5,3.5,3.8164062,4.0,3.0,3.4609375,3.5
